"Date","FXAIX.Open","FXAIX.High","FXAIX.Low","FXAIX.Close","FXAIX.Volume","FXAIX.Adjusted"
2011-08-24,41.7999992370605,41.7999992370605,41.7999992370605,41.7999992370605,0,31.9634685516357
2011-08-25,41.1500015258789,41.1500015258789,41.1500015258789,41.1500015258789,0,31.4664268493652
2011-08-26,41.7799987792969,41.7799987792969,41.7799987792969,41.7799987792969,0,31.9481754302979
2011-08-29,42.9700012207031,42.9700012207031,42.9700012207031,42.9700012207031,0,32.8581314086914
2011-08-30,43.0699996948242,43.0699996948242,43.0699996948242,43.0699996948242,0,32.9346122741699
2011-08-31,43.2900009155273,43.2900009155273,43.2900009155273,43.2900009155273,0,33.1028251647949
2011-09-01,42.7799987792969,42.7799987792969,42.7799987792969,42.7799987792969,0,32.7128486633301
2011-09-02,41.7000007629395,41.7000007629395,41.7000007629395,41.7000007629395,0,31.8870086669922
2011-09-06,41.3899993896484,41.3899993896484,41.3899993896484,41.3899993896484,0,31.6499538421631
2011-09-07,42.5900001525879,42.5900001525879,42.5900001525879,42.5900001525879,0,32.5675621032715
2011-09-08,42.1399993896484,42.1399993896484,42.1399993896484,42.1399993896484,0,32.2234573364258
2011-09-09,41.0200004577637,41.0200004577637,41.0200004577637,41.0200004577637,0,31.3670063018799
2011-09-12,41.2999992370605,41.2999992370605,41.2999992370605,41.2999992370605,0,31.581127166748
2011-09-13,41.689998626709,41.689998626709,41.689998626709,41.689998626709,0,31.8793449401855
2011-09-14,42.2599983215332,42.2599983215332,42.2599983215332,42.2599983215332,0,32.3152008056641
2011-09-15,42.9900016784668,42.9900016784668,42.9900016784668,42.9900016784668,0,32.8734245300293
2011-09-16,43.2400016784668,43.2400016784668,43.2400016784668,43.2400016784668,0,33.0645980834961
2011-09-19,42.810001373291,42.810001373291,42.810001373291,42.810001373291,0,32.7357940673828
2011-09-20,42.7400016784668,42.7400016784668,42.7400016784668,42.7400016784668,0,32.6822700500488
2011-09-21,41.4900016784668,41.4900016784668,41.4900016784668,41.4900016784668,0,31.726411819458
2011-09-22,40.1699981689453,40.1699981689453,40.1699981689453,40.1699981689453,0,30.7170314788818
2011-09-23,40.4199981689453,40.4199981689453,40.4199981689453,40.4199981689453,0,30.9082126617432
2011-09-26,41.3600006103516,41.3600006103516,41.3600006103516,41.3600006103516,0,31.627010345459
2011-09-27,41.7999992370605,41.7999992370605,41.7999992370605,41.7999992370605,0,31.9634685516357
2011-09-28,40.9500007629395,40.9500007629395,40.9500007629395,40.9500007629395,0,31.3134956359863
2011-09-29,41.2799987792969,41.2799987792969,41.2799987792969,41.2799987792969,0,31.5658264160156
2011-09-30,40.25,40.25,40.25,40.25,0,30.7782306671143
2011-10-03,39.0999984741211,39.0999984741211,39.0999984741211,39.0999984741211,0,29.8988475799561
2011-10-04,39.9900016784668,39.9900016784668,39.9900016784668,39.9900016784668,0,30.5793857574463
2011-10-05,40.7200012207031,40.7200012207031,40.7200012207031,40.7200012207031,0,31.1376132965088
2011-10-06,41.4700012207031,41.4700012207031,41.4700012207031,41.4700012207031,0,31.7111110687256
2011-10-07,40.9199981689453,40.9199981689453,40.9199981689453,40.9199981689453,0,31.4597072601318
2011-10-10,42.310001373291,42.310001373291,42.310001373291,42.310001373291,0,32.5283622741699
2011-10-11,42.3300018310547,42.3300018310547,42.3300018310547,42.3300018310547,0,32.5437545776367
2011-10-12,42.75,42.75,42.75,42.75,0,32.8666534423828
2011-10-13,42.6300010681152,42.6300010681152,42.6300010681152,42.6300010681152,0,32.7743949890137
2011-10-14,43.3699989318848,43.3699989318848,43.3699989318848,43.3699989318848,0,33.3432960510254
2011-10-17,42.5299987792969,42.5299987792969,42.5299987792969,42.5299987792969,0,32.6974945068359
2011-10-18,43.4000015258789,43.4000015258789,43.4000015258789,43.4000015258789,0,33.3663711547852
2011-10-19,42.8600006103516,42.8600006103516,42.8600006103516,42.8600006103516,0,32.9512100219727
2011-10-20,43.060001373291,43.060001373291,43.060001373291,43.060001373291,0,33.1049728393555
2011-10-21,43.8699989318848,43.8699989318848,43.8699989318848,43.8699989318848,0,33.727710723877
2011-10-24,44.4300003051758,44.4300003051758,44.4300003051758,44.4300003051758,0,34.1582336425781
2011-10-25,43.5400009155273,43.5400009155273,43.5400009155273,43.5400009155273,0,33.473991394043
2011-10-26,44,44,44,44,0,33.8276596069336
2011-10-27,45.5200004577637,45.5200004577637,45.5200004577637,45.5200004577637,0,34.9962577819824
2011-10-28,45.5299987792969,45.5299987792969,45.5299987792969,45.5299987792969,0,35.0039291381836
2011-10-31,44.4099998474121,44.4099998474121,44.4099998474121,44.4099998474121,0,34.1428604125977
2011-11-01,43.1699981689453,43.1699981689453,43.1699981689453,43.1699981689453,0,33.1895446777344
2011-11-02,43.8699989318848,43.8699989318848,43.8699989318848,43.8699989318848,0,33.727710723877
2011-11-03,44.7000007629395,44.7000007629395,44.7000007629395,44.7000007629395,0,34.3658180236816
2011-11-04,44.4199981689453,44.4199981689453,44.4199981689453,44.4199981689453,0,34.1505546569824
2011-11-07,44.7000007629395,44.7000007629395,44.7000007629395,44.7000007629395,0,34.3658180236816
2011-11-08,45.25,45.25,45.25,45.25,0,34.7886619567871
2011-11-09,43.5999984741211,43.5999984741211,43.5999984741211,43.5999984741211,0,33.5201301574707
2011-11-10,43.9799995422363,43.9799995422363,43.9799995422363,43.9799995422363,0,33.8122787475586
2011-11-11,44.8400001525879,44.8400001525879,44.8400001525879,44.8400001525879,0,34.4734497070312
2011-11-14,44.4099998474121,44.4099998474121,44.4099998474121,44.4099998474121,0,34.1428604125977
2011-11-15,44.6300010681152,44.6300010681152,44.6300010681152,44.6300010681152,0,34.31201171875
2011-11-16,43.9000015258789,43.9000015258789,43.9000015258789,43.9000015258789,0,33.7507705688477
2011-11-17,43.1699981689453,43.1699981689453,43.1699981689453,43.1699981689453,0,33.1895446777344
2011-11-18,43.1500015258789,43.1500015258789,43.1500015258789,43.1500015258789,0,33.1741676330566
2011-11-21,42.3499984741211,42.3499984741211,42.3499984741211,42.3499984741211,0,32.5591163635254
2011-11-22,42.1800003051758,42.1800003051758,42.1800003051758,42.1800003051758,0,32.4284172058105
2011-11-23,41.25,41.25,41.25,41.25,0,31.7134342193604
2011-11-25,41.1399993896484,41.1399993896484,41.1399993896484,41.1399993896484,0,31.6288566589355
2011-11-28,42.3499984741211,42.3499984741211,42.3499984741211,42.3499984741211,0,32.5591163635254
2011-11-29,42.4599990844727,42.4599990844727,42.4599990844727,42.4599990844727,0,32.6436805725098
2011-11-30,44.310001373291,44.310001373291,44.310001373291,44.310001373291,0,34.0659942626953
2011-12-01,44.2200012207031,44.2200012207031,44.2200012207031,44.2200012207031,0,33.9967956542969
2011-12-02,44.2200012207031,44.2200012207031,44.2200012207031,44.2200012207031,0,33.9967956542969
2011-12-05,44.6699981689453,44.6699981689453,44.6699981689453,44.6699981689453,0,34.3427619934082
2011-12-06,44.7200012207031,44.7200012207031,44.7200012207031,44.7200012207031,0,34.3811950683594
2011-12-07,44.8300018310547,44.8300018310547,44.8300018310547,44.8300018310547,0,34.4657592773438
2011-12-08,43.8800010681152,43.8800010681152,43.8800010681152,43.8800010681152,0,33.7353973388672
2011-12-09,44.6199989318848,44.6199989318848,44.6199989318848,44.6199989318848,0,34.3043098449707
2011-12-12,43.9599990844727,43.9599990844727,43.9599990844727,43.9599990844727,0,33.7969055175781
2011-12-13,43.5800018310547,43.5800018310547,43.5800018310547,43.5800018310547,0,33.5047454833984
2011-12-14,43.0900001525879,43.0900001525879,43.0900001525879,43.0900001525879,0,33.1280288696289
2011-12-15,43.2400016784668,43.2400016784668,43.2400016784668,43.2400016784668,0,33.2433662414551
2011-12-16,43.1199989318848,43.1199989318848,43.1199989318848,43.1199989318848,0,33.3485374450684
2011-12-19,42.6199989318848,42.6199989318848,42.6199989318848,42.6199989318848,0,32.961841583252
2011-12-20,43.8899993896484,43.8899993896484,43.8899993896484,43.8899993896484,0,33.9440498352051
2011-12-21,43.9799995422363,43.9799995422363,43.9799995422363,43.9799995422363,0,34.0136642456055
2011-12-22,44.3499984741211,44.3499984741211,44.3499984741211,44.3499984741211,0,34.2997970581055
2011-12-23,44.7599983215332,44.7599983215332,44.7599983215332,44.7599983215332,0,34.6168899536133
2011-12-27,44.7599983215332,44.7599983215332,44.7599983215332,44.7599983215332,0,34.6168899536133
2011-12-28,44.2099990844727,44.2099990844727,44.2099990844727,44.2099990844727,0,34.1915321350098
2011-12-29,44.689998626709,44.689998626709,44.689998626709,44.689998626709,0,34.5627708435059
2011-12-30,44.5,44.5,44.5,44.5,0,34.415828704834
2012-01-03,45.189998626709,45.189998626709,45.189998626709,45.189998626709,0,34.9494590759277
2012-01-04,45.2000007629395,45.2000007629395,45.2000007629395,45.2000007629395,0,34.9571990966797
2012-01-05,45.3400001525879,45.3400001525879,45.3400001525879,45.3400001525879,0,35.0654792785645
2012-01-06,45.2400016784668,45.2400016784668,45.2400016784668,45.2400016784668,0,34.9881210327148
2012-01-09,45.3400001525879,45.3400001525879,45.3400001525879,45.3400001525879,0,35.0654792785645
2012-01-10,45.75,45.75,45.75,45.75,0,35.3825454711914
2012-01-11,45.7599983215332,45.7599983215332,45.7599983215332,45.7599983215332,0,35.3902893066406
2012-01-12,45.8699989318848,45.8699989318848,45.8699989318848,45.8699989318848,0,35.4753646850586
2012-01-13,45.6500015258789,45.6500015258789,45.6500015258789,45.6500015258789,0,35.3052139282227
2012-01-17,45.810001373291,45.810001373291,45.810001373291,45.810001373291,0,35.4289627075195
2012-01-18,46.3199996948242,46.3199996948242,46.3199996948242,46.3199996948242,0,35.8233871459961
2012-01-19,46.5499992370605,46.5499992370605,46.5499992370605,46.5499992370605,0,36.0012550354004
2012-01-20,46.5900001525879,46.5900001525879,46.5900001525879,46.5900001525879,0,36.0321922302246
2012-01-23,46.6100006103516,46.6100006103516,46.6100006103516,46.6100006103516,0,36.0476722717285
2012-01-24,46.560001373291,46.560001373291,46.560001373291,46.560001373291,0,36.0089988708496
2012-01-25,46.9700012207031,46.9700012207031,46.9700012207031,46.9700012207031,0,36.3260803222656
2012-01-26,46.7000007629395,46.7000007629395,46.7000007629395,46.7000007629395,0,36.1172676086426
2012-01-27,46.6300010681152,46.6300010681152,46.6300010681152,46.6300010681152,0,36.0631370544434
2012-01-30,46.5099983215332,46.5099983215332,46.5099983215332,46.5099983215332,0,35.9703254699707
2012-01-31,46.4900016784668,46.4900016784668,46.4900016784668,46.4900016784668,0,35.9548530578613
2012-02-01,46.9099998474121,46.9099998474121,46.9099998474121,46.9099998474121,0,36.2796897888184
2012-02-02,46.9700012207031,46.9700012207031,46.9700012207031,46.9700012207031,0,36.3260803222656
2012-02-03,47.6599998474121,47.6599998474121,47.6599998474121,47.6599998474121,0,36.8597297668457
2012-02-06,47.6399993896484,47.6399993896484,47.6399993896484,47.6399993896484,0,36.8442649841309
2012-02-07,47.7400016784668,47.7400016784668,47.7400016784668,47.7400016784668,0,36.9215927124023
2012-02-08,47.8600006103516,47.8600006103516,47.8600006103516,47.8600006103516,0,37.0143890380859
2012-02-09,47.9300003051758,47.9300003051758,47.9300003051758,47.9300003051758,0,37.0685424804688
2012-02-10,47.5999984741211,47.5999984741211,47.5999984741211,47.5999984741211,0,36.8133201599121
2012-02-13,47.9300003051758,47.9300003051758,47.9300003051758,47.9300003051758,0,37.0685424804688
2012-02-14,47.9000015258789,47.9000015258789,47.9000015258789,47.9000015258789,0,37.0453491210938
2012-02-15,47.6599998474121,47.6599998474121,47.6599998474121,47.6599998474121,0,36.8597297668457
2012-02-16,48.189998626709,48.189998626709,48.189998626709,48.189998626709,0,37.2696189880371
2012-02-17,48.2999992370605,48.2999992370605,48.2999992370605,48.2999992370605,0,37.3546905517578
2012-02-21,48.3400001525879,48.3400001525879,48.3400001525879,48.3400001525879,0,37.3856315612793
2012-02-22,48.1800003051758,48.1800003051758,48.1800003051758,48.1800003051758,0,37.261890411377
2012-02-23,48.3899993896484,48.3899993896484,48.3899993896484,48.3899993896484,0,37.4242935180664
2012-02-24,48.4799995422363,48.4799995422363,48.4799995422363,48.4799995422363,0,37.493896484375
2012-02-27,48.5499992370605,48.5499992370605,48.5499992370605,48.5499992370605,0,37.5480499267578
2012-02-28,48.7200012207031,48.7200012207031,48.7200012207031,48.7200012207031,0,37.679515838623
2012-02-29,48.5,48.5,48.5,48.5,0,37.5093727111816
2012-03-01,48.7999992370605,48.7999992370605,48.7999992370605,48.7999992370605,0,37.7413749694824
2012-03-02,48.6500015258789,48.6500015258789,48.6500015258789,48.6500015258789,0,37.6253700256348
2012-03-05,48.4599990844727,48.4599990844727,48.4599990844727,48.4599990844727,0,37.4784278869629
2012-03-06,47.7200012207031,47.7200012207031,47.7200012207031,47.7200012207031,0,36.9061279296875
2012-03-07,48.060001373291,48.060001373291,48.060001373291,48.060001373291,0,37.1690864562988
2012-03-08,48.5400009155273,48.5400009155273,48.5400009155273,48.5400009155273,0,37.5403022766113
2012-03-09,48.7099990844727,48.7099990844727,48.7099990844727,48.7099990844727,0,37.6717796325684
2012-03-12,48.7200012207031,48.7200012207031,48.7200012207031,48.7200012207031,0,37.679515838623
2012-03-13,49.6199989318848,49.6199989318848,49.6199989318848,49.6199989318848,0,38.3755722045898
2012-03-14,49.5699996948242,49.5699996948242,49.5699996948242,49.5699996948242,0,38.3369064331055
2012-03-15,49.8600006103516,49.8600006103516,49.8600006103516,49.8600006103516,0,38.5611915588379
2012-03-16,49.9199981689453,49.9199981689453,49.9199981689453,49.9199981689453,0,38.6075820922852
2012-03-19,50.1199989318848,50.1199989318848,50.1199989318848,50.1199989318848,0,38.7622604370117
2012-03-20,49.9700012207031,49.9700012207031,49.9700012207031,49.9700012207031,0,38.6462593078613
2012-03-21,49.8800010681152,49.8800010681152,49.8800010681152,49.8800010681152,0,38.5766525268555
2012-03-22,49.5200004577637,49.5200004577637,49.5200004577637,49.5200004577637,0,38.2982406616211
2012-03-23,49.6800003051758,49.6800003051758,49.6800003051758,49.6800003051758,0,38.4219818115234
2012-03-26,50.3699989318848,50.3699989318848,50.3699989318848,50.3699989318848,0,38.9555969238281
2012-03-27,50.2299995422363,50.2299995422363,50.2299995422363,50.2299995422363,0,38.8473358154297
2012-03-28,49.9900016784668,49.9900016784668,49.9900016784668,49.9900016784668,0,38.6617279052734
2012-03-29,49.9099998474121,49.9099998474121,49.9099998474121,49.9099998474121,0,38.5998458862305
2012-03-30,50.0999984741211,50.0999984741211,50.0999984741211,50.0999984741211,0,38.7467918395996
2012-04-02,50.4700012207031,50.4700012207031,50.4700012207031,50.4700012207031,0,39.0329513549805
2012-04-03,50.2900009155273,50.2900009155273,50.2900009155273,50.2900009155273,0,38.8937339782715
2012-04-04,49.5900001525879,49.5900001525879,49.5900001525879,49.5900001525879,0,38.4947471618652
2012-04-05,49.5699996948242,49.5699996948242,49.5699996948242,49.5699996948242,0,38.4792213439941
2012-04-09,49.0099983215332,49.0099983215332,49.0099983215332,49.0099983215332,0,38.0445022583008
2012-04-10,48.1800003051758,48.1800003051758,48.1800003051758,48.1800003051758,0,37.4002075195312
2012-04-11,48.5400009155273,48.5400009155273,48.5400009155273,48.5400009155273,0,37.6796607971191
2012-04-12,49.2099990844727,49.2099990844727,49.2099990844727,49.2099990844727,0,38.1997680664062
2012-04-13,48.5999984741211,48.5999984741211,48.5999984741211,48.5999984741211,0,37.7262382507324
2012-04-16,48.5699996948242,48.5699996948242,48.5699996948242,48.5699996948242,0,37.7029647827148
2012-04-17,49.3199996948242,49.3199996948242,49.3199996948242,49.3199996948242,0,38.2851524353027
2012-04-18,49.1199989318848,49.1199989318848,49.1199989318848,49.1199989318848,0,38.1299018859863
2012-04-19,48.8400001525879,48.8400001525879,48.8400001525879,48.8400001525879,0,37.9125366210938
2012-04-20,48.9000015258789,48.9000015258789,48.9000015258789,48.9000015258789,0,37.9591178894043
2012-04-23,48.4900016784668,48.4900016784668,48.4900016784668,48.4900016784668,0,37.6408538818359
2012-04-24,48.6599998474121,48.6599998474121,48.6599998474121,48.6599998474121,0,37.7728042602539
2012-04-25,49.3300018310547,49.3300018310547,49.3300018310547,49.3300018310547,0,38.2929077148438
2012-04-26,49.6699981689453,49.6699981689453,49.6699981689453,49.6699981689453,0,38.5568389892578
2012-04-27,49.7900009155273,49.7900009155273,49.7900009155273,49.7900009155273,0,38.6500015258789
2012-04-30,49.5999984741211,49.5999984741211,49.5999984741211,49.5999984741211,0,38.5024948120117
2012-05-01,49.8800010681152,49.8800010681152,49.8800010681152,49.8800010681152,0,38.7198600769043
2012-05-02,49.7599983215332,49.7599983215332,49.7599983215332,49.7599983215332,0,38.6267013549805
2012-05-03,49.3800010681152,49.3800010681152,49.3800010681152,49.3800010681152,0,38.331729888916
2012-05-04,48.5900001525879,48.5900001525879,48.5900001525879,48.5900001525879,0,37.7184867858887
2012-05-07,48.6100006103516,48.6100006103516,48.6100006103516,48.6100006103516,0,37.7339897155762
2012-05-08,48.4000015258789,48.4000015258789,48.4000015258789,48.4000015258789,0,37.570987701416
2012-05-09,48.0900001525879,48.0900001525879,48.0900001525879,48.0900001525879,0,37.3303451538086
2012-05-10,48.2299995422363,48.2299995422363,48.2299995422363,48.2299995422363,0,37.4390296936035
2012-05-11,48.0699996948242,48.0699996948242,48.0699996948242,48.0699996948242,0,37.3148155212402
2012-05-14,47.5400009155273,47.5400009155273,47.5400009155273,47.5400009155273,0,36.9034194946289
2012-05-15,47.2799987792969,47.2799987792969,47.2799987792969,47.2799987792969,0,36.7015762329102
2012-05-16,47.0900001525879,47.0900001525879,47.0900001525879,47.0900001525879,0,36.5540885925293
2012-05-17,46.3800010681152,46.3800010681152,46.3800010681152,46.3800010681152,0,36.0029602050781
2012-05-18,46.0400009155273,46.0400009155273,46.0400009155273,46.0400009155273,0,35.7390289306641
2012-05-21,46.7799987792969,46.7799987792969,46.7799987792969,46.7799987792969,0,36.3134346008301
2012-05-22,46.7999992370605,46.7999992370605,46.7999992370605,46.7999992370605,0,36.3289642333984
2012-05-23,46.8800010681152,46.8800010681152,46.8800010681152,46.8800010681152,0,36.3910903930664
2012-05-24,46.9599990844727,46.9599990844727,46.9599990844727,46.9599990844727,0,36.4531784057617
2012-05-25,46.8499984741211,46.8499984741211,46.8499984741211,46.8499984741211,0,36.3677825927734
2012-05-29,47.3800010681152,47.3800010681152,47.3800010681152,47.3800010681152,0,36.7792167663574
2012-05-30,46.7099990844727,46.7099990844727,46.7099990844727,46.7099990844727,0,36.2591094970703
2012-05-31,46.6100006103516,46.6100006103516,46.6100006103516,46.6100006103516,0,36.1814765930176
2012-06-01,45.4700012207031,45.4700012207031,45.4700012207031,45.4700012207031,0,35.2965507507324
2012-06-04,45.4700012207031,45.4700012207031,45.4700012207031,45.4700012207031,0,35.2965507507324
2012-06-05,45.7400016784668,45.7400016784668,45.7400016784668,45.7400016784668,0,35.5061378479004
2012-06-06,46.7999992370605,46.7999992370605,46.7999992370605,46.7999992370605,0,36.3289642333984
2012-06-07,46.7999992370605,46.7999992370605,46.7999992370605,46.7999992370605,0,36.3289642333984
2012-06-08,47.1800003051758,47.1800003051758,47.1800003051758,47.1800003051758,0,36.6239624023438
2012-06-11,46.5900001525879,46.5900001525879,46.5900001525879,46.5900001525879,0,36.1659622192383
2012-06-12,47.1300010681152,47.1300010681152,47.1300010681152,47.1300010681152,0,36.5851516723633
2012-06-13,46.8199996948242,46.8199996948242,46.8199996948242,46.8199996948242,0,36.3445014953613
2012-06-14,47.3300018310547,47.3300018310547,47.3300018310547,47.3300018310547,0,36.7403945922852
2012-06-15,47.810001373291,47.810001373291,47.810001373291,47.810001373291,0,37.1129913330078
2012-06-18,47.8899993896484,47.8899993896484,47.8899993896484,47.8899993896484,0,37.1750984191895
2012-06-19,48.3499984741211,48.3499984741211,48.3499984741211,48.3499984741211,0,37.5321731567383
2012-06-20,48.2799987792969,48.2799987792969,48.2799987792969,48.2799987792969,0,37.4778442382812
2012-06-21,47.2099990844727,47.2099990844727,47.2099990844727,47.2099990844727,0,36.6472358703613
2012-06-22,47.5499992370605,47.5499992370605,47.5499992370605,47.5499992370605,0,36.9111671447754
2012-06-25,46.7900009155273,46.7900009155273,46.7900009155273,46.7900009155273,0,36.321216583252
2012-06-26,47.0200004577637,47.0200004577637,47.0200004577637,47.0200004577637,0,36.499755859375
